INDIR,FOLDER,IN FILE,DURATION,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,LATITUDE,LONGITUDE,MODEL,SERIAL NO,FIRMWARE,PREFIX,NOTES,AUTO ID,PULSES,MATCHING,MATCH RATIO,MARGIN,FILES,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_171902.wac,1800.001333,2018-10-06,17:19:02,17,2018-10-06,05:19:02,5,,,,,,,,,,,,,1,,,,,,oIRoWLWKiLpMBn9vdbcJGA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_164900.wac,1800.001333,2018-10-06,16:49:00,16,2018-10-06,04:49:00,4,,,,,,,,,,,,,1,,,,,,NFP4f9YTMSFcEAtJy7mZTg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_184906.wac,1796.001333,2018-10-06,18:49:06,18,2018-10-06,06:49:06,6,,,,,,,,,,,,,1,,,,,,xRXjHpNyVkXg0Fg488D+VA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_174904.wac,1798.001333,2018-10-06,17:49:04,17,2018-10-06,05:49:04,5,,,,,,,,,,,,,1,,,,,,eQd+I/zSAHm3Jp+U2MtOkw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_181904.wac,1798.001333,2018-10-06,18:19:04,18,2018-10-06,06:19:04,6,,,,,,,,,,,,,1,,,,,,cDUKpOF7IzE0+IfzAb58Gw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_191905.wac,1797.001333,2018-10-06,19:19:05,19,2018-10-06,07:19:05,7,,,,,,,,,,,,,1,,,,,,qpIUS+o2W/88O2bzm2bx9A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_194904.wac,1798.001333,2018-10-06,19:49:04,19,2018-10-06,07:49:04,7,,,,,,,,,,,,,1,,,,,,FVp4CEQkXcHgFcaOgs+bxg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_201904.wac,1798.001333,2018-10-06,20:19:04,20,2018-10-06,08:19:04,8,,,,,,,,,,,,,1,,,,,,Z3nYWalkbY1msgW7vvEwkg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_204904.wac,1798.001333,2018-10-06,20:49:04,20,2018-10-06,08:49:04,8,,,,,,,,,,,,,1,,,,,,8bxavVQU1I2BYEVV2MZOlA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_211904.wac,1798.001333,2018-10-06,21:19:04,21,2018-10-06,09:19:04,9,,,,,,,,,,,,,1,,,,,,7BBseqnUersYaBaPCho+Fg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_214904.wac,1798.001333,2018-10-06,21:49:04,21,2018-10-06,09:49:04,9,,,,,,,,,,,,,1,,,,,,qB21aVKshfm0UEUfgoEcYw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_221907.wac,1795.001333,2018-10-06,22:19:07,22,2018-10-06,10:19:07,10,,,,,,,,,,,,,1,,,,,,ZJlxC3tNZahqQEW8s3luFg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_224906.wac,1796.001333,2018-10-06,22:49:06,22,2018-10-06,10:49:06,10,,,,,,,,,,,,,1,,,,,,iiQEOWwlakPB9Oubl+Sdfg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_231904.wac,1798.001333,2018-10-06,23:19:04,23,2018-10-06,11:19:04,11,,,,,,,,,,,,,1,,,,,,aG7jbYCxvIjoh7+2Nagp9g==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181006_234904.wac,1798.001333,2018-10-06,23:49:04,23,2018-10-06,11:49:04,11,,,,,,,,,,,,,1,,,,,,anK8DFKlTK5wrMtEglq1dw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_001904.wac,1798.001333,2018-10-07,00:19:04,0,2018-10-06,12:19:04,12,,,,,,,,,,,,,1,,,,,,Iw8Jv3/zUbnKiH0BKcA35w==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_004908.wac,1794.001333,2018-10-07,00:49:08,0,2018-10-06,12:49:08,12,,,,,,,,,,,,,1,,,,,,Im9Xa8Il/neQ6Waxf98C/A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_011904.wac,1798.001333,2018-10-07,01:19:04,1,2018-10-06,13:19:04,13,,,,,,,,,,,,,1,,,,,,1mKNsnTm945HMLmxhIzcjg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_021904.wac,1798.001333,2018-10-07,02:19:04,2,2018-10-06,14:19:04,14,,,,,,,,,,,,,1,,,,,,EZ5w5u09uferdarchXouFQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_014904.wac,1798.001333,2018-10-07,01:49:04,1,2018-10-06,13:49:04,13,,,,,,,,,,,,,1,,,,,,E2kRH0dgjj0rA/kstKKh0Q==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_024910.wac,1792.001333,2018-10-07,02:49:10,2,2018-10-06,14:49:10,14,,,,,,,,,,,,,1,,,,,,4W3GK2deKMVpzQYfaMb9bw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_041908.wac,1794.001333,2018-10-07,04:19:08,4,2018-10-06,16:19:08,16,,,,,,,,,,,,,1,,,,,,hCKfmuPhrQX2UKxgIa7eMA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_031904.wac,1798.001333,2018-10-07,03:19:04,3,2018-10-06,15:19:04,15,,,,,,,,,,,,,1,,,,,,OzgfCg1TwT2Cyzgc//qcVw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_044904.wac,1798.001333,2018-10-07,04:49:04,4,2018-10-06,16:49:04,16,,,,,,,,,,,,,1,,,,,,DLW6zJ1w0GVcl2Sfofwojw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_034904.wac,1798.001333,2018-10-07,03:49:04,3,2018-10-06,15:49:04,15,,,,,,,,,,,,,1,,,,,,DLvfQtSNcSYpAg5Eg9GaPQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_051904.wac,1798.001333,2018-10-07,05:19:04,5,2018-10-06,17:19:04,17,,,,,,,,,,,,,1,,,,,,M81sHUtT1WnYeUQfKNP7MQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_054904.wac,1798.001333,2018-10-07,05:49:04,5,2018-10-06,17:49:04,17,,,,,,,,,,,,,1,,,,,,tvL3FYQxfth8Y5i88EN9Pg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_061904.wac,958.001333,2018-10-07,06:19:04,6,2018-10-06,18:19:04,18,,,,,,,,,,,,,1,,,,,,5RunH6KUoTUfTKFnxg3d2A==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_174704.wac,1798.001333,2018-10-07,17:47:04,17,2018-10-07,05:47:04,5,,,,,,,,,,,,,1,,,,,,8ahuUD1XPp0y8Zt9CQVAng==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_171708.wac,1794.001333,2018-10-07,17:17:08,17,2018-10-07,05:17:08,5,,,,,,,,,,,,,1,,,,,,njgq6mNo45aMaXN3A60FCw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_181704.wac,1798.001333,2018-10-07,18:17:04,18,2018-10-07,06:17:04,6,,,,,,,,,,,,,1,,,,,,QGtERIyeGCNr8zwgNuzF7w==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_164700.wac,1800.001333,2018-10-07,16:47:00,16,2018-10-07,04:47:00,4,,,,,,,,,,,,,1,,,,,,6PTMAUNmwMe3/0p99KQaQw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_184704.wac,1798.001333,2018-10-07,18:47:04,18,2018-10-07,06:47:04,6,,,,,,,,,,,,,1,,,,,,LNI1WCz/yeHytlXkY9BNGA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_191704.wac,1798.001333,2018-10-07,19:17:04,19,2018-10-07,07:17:04,7,,,,,,,,,,,,,1,,,,,,2VQ7RFriK/SX0w0sIS8Mmw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_194709.wac,1793.001333,2018-10-07,19:47:09,19,2018-10-07,07:47:09,7,,,,,,,,,,,,,1,,,,,,VwutqDD/rTQCd4S3PIh4tg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_201704.wac,1798.001333,2018-10-07,20:17:04,20,2018-10-07,08:17:04,8,,,,,,,,,,,,,1,,,,,,YNUq8MMBBJIQQvY6Ylpqxg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_211704.wac,1798.001333,2018-10-07,21:17:04,21,2018-10-07,09:17:04,9,,,,,,,,,,,,,1,,,,,,VpTwJl7B6f+B49LFDlkIVA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_204704.wac,1798.001333,2018-10-07,20:47:04,20,2018-10-07,08:47:04,8,,,,,,,,,,,,,1,,,,,,0VdqwgMjqt12d4P2WZlGZg==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_214708.wac,1794.001333,2018-10-07,21:47:08,21,2018-10-07,09:47:08,9,,,,,,,,,,,,,1,,,,,,TJ0jtfBwQG4lkgcoPTPNmA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_221704.wac,1798.001333,2018-10-07,22:17:04,22,2018-10-07,10:17:04,10,,,,,,,,,,,,,1,,,,,,0ywYD5raIpFKv/FV6jd6zw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_224704.wac,1798.001333,2018-10-07,22:47:04,22,2018-10-07,10:47:04,10,,,,,,,,,,,,,1,,,,,,wQiKQoHNA2cVvCDzDop1uw==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_231704.wac,1798.001333,2018-10-07,23:17:04,23,2018-10-07,11:17:04,11,,,,,,,,,,,,,1,,,,,,FWNzFaGHbzBkkneIuwBftA==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181007_234704.wac,1798.001333,2018-10-07,23:47:04,23,2018-10-07,11:47:04,11,,,,,,,,,,,,,1,,,,,,7RHmD8I2oy09q7J8Neve5Q==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181008_004704.wac,1798.001333,2018-10-08,00:47:04,0,2018-10-07,12:47:04,12,,,,,,,,,,,,,1,,,,,,Ax3fmkpz7H49KT83rldZYQ==
E:\Eccles Bats\Downloaded\2018-10-25 ECC-A,Data,ECC_20181008_001708.wac,1794.001333,2018-10-08,00:17:08,0,2018-10-07,12:17:08,12,,,,,,,,,,,,,1,,,,,,emeAqXsBFXs091nQDOBXTQ==
